,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2020-07-01,JPM,94.88999938964844,95.70999908447266,93.02999877929688,84.6528549194336,18755700.0,2.0,-1.0049804612007875,102.36200698209885,79.5926438968074,46.82894084264403,-79.31712767424594,1.0040413998891415,89.91394526163737,86.61412493387859,28.6200008392334,53.06814384914679
0,2020-07-01,KO,44.93000030517578,45.529998779296875,44.709999084472656,40.909324645996094,14316500.0,2.0,-0.4064911735044987,45.10596608980256,39.237249089640805,46.68583772289633,-78.26950718030606,11.815029494683904,42.11863327026367,41.847516949971514,28.6200008392334,53.06814384914679
0,2020-07-01,MCD,184.9499969482422,186.44000244140625,183.72000122070312,172.58995056152344,2193800.0,2.0,-0.6849410731400098,187.9825982591515,165.73051209241098,49.656150760113896,-58.56504889883867,1.9739374332015578,175.91742909749348,171.90957412719726,28.6200008392334,53.06814384914679
0,2020-07-01,MMM,156.33999633789062,157.8000030517578,155.30999755859375,138.0348663330078,1625600.0,2.0,0.4318198946220946,149.23067695198603,132.25547569693975,51.655359088478136,-12.170091862513289,6.689062569151528,139.3690617879232,134.0932529449463,28.6200008392334,53.06814384914679
0,2020-07-01,MRK,73.88359069824219,75.32442474365234,73.58778381347656,67.71797943115234,9948769.0,2.0,-0.3824203516640807,71.55740457884444,63.23802007325516,50.13725848862728,-1.1550774837801423,2.033694347344884,67.48813705444336,68.08066355387369,28.6200008392334,53.06814384914679
0,2020-07-01,MSFT,203.13999938964844,206.35000610351562,201.77000427246094,199.16970825195312,32061200.0,2.0,4.91278505151476,201.46010245191644,177.12678872239997,61.18489363903121,140.81188156507173,26.830950316497017,185.66859588623046,178.37396265665691,28.6200008392334,53.06814384914679
0,2020-07-01,NKE,98.5,98.72000122070312,97.11000061035156,94.6600112915039,5733800.0,2.0,0.6086128595344888,101.99703746331977,90.70999149786186,52.34779300911547,-25.39488695934099,1.7758399757691974,95.90068537394205,90.40726890563965,28.6200008392334,53.06814384914679
0,2020-07-01,PG,119.6500015258789,120.38999938964844,118.9000015258789,110.75898742675781,6501200.0,2.0,0.5860611932212549,111.27649264487805,106.22208676186024,53.508519792953614,114.10737138928434,4.483214000685992,107.86337788899739,107.72051188151042,28.6200008392334,53.06814384914679
0,2020-07-01,TRV,113.95999908447266,114.79000091552734,112.19999694824219,105.07151794433594,930500.0,2.0,1.5074085708093463,117.19404732980705,100.13686392507576,51.84926162919759,8.968253323274139,1.1884633352073042,105.04474716186523,98.64212989807129,28.6200008392334,53.06814384914679
0,2020-07-01,UNH,295.8299865722656,300.3999938964844,295.239990234375,285.4718933105469,2303800.0,2.0,0.3783363447776651,297.8884811681113,266.7492782313028,53.23657056575205,18.248119294105223,4.529781614584645,283.3631174723307,276.9543637593587,28.6200008392334,53.06814384914679
0,2020-07-01,V,193.85000610351562,195.35000610351562,192.66000366210938,189.47637939453125,6394100.0,2.0,1.0223712869160977,196.56638515340023,183.18617832316227,53.31964148568841,-7.4376830147169315,5.218169235183701,189.7644841512044,180.30984242757162,28.6200008392334,53.06814384914679
0,2020-07-01,VZ,55.09000015258789,55.33000183105469,54.58000183105469,46.16304016113281,12831600.0,2.0,-0.40813977903054877,49.78154800736588,44.88940803206284,47.041288877992656,-54.293013832860474,6.251759706914487,47.14675623575847,47.53670800526937,28.6200008392334,53.06814384914679
0,2020-07-01,WBA,42.150001525878906,42.77000045776367,40.75,35.74635696411133,7063200.0,2.0,-0.1740500428464884,40.434900236317866,34.43307728748585,46.45704271781208,-56.61930866210394,7.30186051322852,37.193522389729814,36.95266005198161,28.6200008392334,53.06814384914679
0,2020-07-01,WMT,119.44999694824219,119.91999816894531,118.66000366210938,113.78934478759766,6577900.0,2.0,-0.8166144662003774,116.58302559165864,111.53375068397614,48.04069100783413,-68.3680431692006,0.7113118366588366,115.34183197021484,117.31437225341797,28.6200008392334,53.06814384914679
1,2020-07-02,AAPL,91.9625015258789,92.61750030517578,90.91000366210938,89.25042724609375,114041600.0,3.0,2.9120995843126565,91.82343003993563,80.82226774448819,62.80715253920133,104.54143312054849,28.646180283669022,83.68973541259766,77.58255729675292,27.68000030517578,6.839056093525731
1,2020-07-02,AMGN,252.8699951171875,261.4599914550781,252.8699951171875,235.2637939453125,3338000.0,3.0,4.91892724591051,229.96263924555493,192.12195853276538,62.24285496220667,310.573671308941,33.331429147604666,208.8628158569336,209.7513109842936,27.68000030517578,6.839056093525731
1,2020-07-02,AXP,96.7699966430664,97.29000091552734,93.8499984741211,90.70142364501953,4239700.0,3.0,-0.5633225444282459,108.02260098715763,85.47286867836971,48.672283278420664,-67.03603467968713,2.277192483624861,95.62631072998047,89.18083635965984,27.68000030517578,6.839056093525731
1,2020-07-02,BA,185.5800018310547,187.7899932861328,180.42999267578125,180.80999755859375,41792300.0,3.0,4.838368081560162,220.74713127501008,160.55787055604463,51.02235900141118,17.93794948183391,9.062550924559428,178.05533447265626,156.26800079345702,27.68000030517578,6.839056093525731
1,2020-07-02,CAT,128.25,130.33999633789062,127.19000244140625,118.77949523925781,2527500.0,3.0,1.3080180780301163,126.84370050784385,110.11079473141398,53.81242212886554,50.54006723616081,12.258168084758992,116.40489781697592,110.53615341186523,27.68000030517578,6.839056093525731
1,2020-07-02,CRM,193.16000366210938,195.38999938964844,192.2899932861328,192.52999877929688,4200300.0,3.0,4.437455054636075,195.92066395219035,170.29933574263384,58.35378537774941,156.1620452522616,23.72728764330166,180.71133371988932,171.7394994099935,27.68000030517578,6.839056093525731
1,2020-07-02,CSCO,46.06999969482422,46.220001220703125,45.47999954223633,41.61997985839844,19632000.0,3.0,0.2474731740100964,43.76255721329195,39.59329262496488,52.998540095298125,-12.399994463716684,7.2231525479532435,41.684418487548825,40.05303192138672,27.68000030517578,6.839056093525731
1,2020-07-02,CVX,89.37000274658203,90.36000061035156,88.16000366210938,77.23954772949219,5832800.0,3.0,-1.0293657631345638,89.19151688361501,72.045046989676,48.34484688071175,-81.64310776705572,6.475812082140515,80.94772974650066,78.72709210713704,27.68000030517578,6.839056093525731
1,2020-07-02,DIS,115.0,115.0999984741211,112.0,112.18000030517578,10312000.0,3.0,-1.021898500509451,126.35034206291832,106.1946576319059,48.6788001829492,-80.8398094981942,0.470356567812389,117.37399978637696,111.56149978637696,27.68000030517578,6.839056093525731
1,2020-07-02,GS,202.5,203.0,197.1300048828125,184.12159729003906,2699400.0,3.0,0.36039069220029774,206.4991707231584,174.27904582957598,50.90714091561312,-29.611008754960096,7.2563615364083915,188.70142313639323,177.46040166219075,27.68000030517578,6.839056093525731
1,2020-07-02,HD,251.94000244140625,252.3000030517578,247.9199981689453,231.5587615966797,3369800.0,3.0,2.144921003163546,240.82194879997607,222.11758367072704,55.64500528490562,35.16250501736086,12.892994291253451,230.5520441691081,216.5702351888021,27.68000030517578,6.839056093525731
1,2020-07-02,HON,145.5800018310547,147.14999389648438,144.5500030517578,136.0693359375,2758500.0,3.0,-0.22614644527425298,151.02524557760833,125.57212380715728,50.4621480670784,-24.935082995491445,3.254997779386922,138.09976806640626,132.14610608418783,27.68000030517578,6.839056093525731
1,2020-07-02,IBM,114.42638397216797,116.08030700683594,114.01529693603516,97.31216430664062,3919362.0,3.0,-1.0044513082054323,108.79188824364775,91.11101397803193,48.33886067002486,-59.756240958657166,4.731099662301061,100.32013142903646,99.02436103820801,27.68000030517578,6.839056093525731
1,2020-07-02,INTC,59.189998626708984,59.810001373291016,58.970001220703125,53.59262466430664,15578600.0,3.0,-0.5047364495291049,58.13416873780279,51.15291278990717,49.211842151682035,-70.33035279434306,2.6011033844183733,55.27058639526367,54.40726235707601,27.68000030517578,6.839056093525731
1,2020-07-02,JNJ,141.25,141.83999633789062,140.3300018310547,130.25338745117188,5152200.0,3.0,-1.4480347408398018,137.04799534531165,126.50695918349695,47.46622723268523,-77.86897502624545,7.1562954338112315,133.0052927652995,134.8563440958659,27.68000030517578,6.839056093525731
1,2020-07-02,JPM,94.73999786376953,94.95999908447266,91.93000030517578,84.92784118652344,27845600.0,3.0,-1.1180107454666626,101.75874521466297,79.02704274920423,47.03266746183051,-89.92144156857859,2.6764930779360747,89.9815066019694,86.65834439595541,27.68000030517578,6.839056093525731
1,2020-07-02,KO,45.290000915527344,45.43000030517578,44.79999923706055,40.96409606933594,15111900.0,3.0,-0.3999188329113963,44.979649529576875,39.12546903121414,46.82847229627551,-75.17865708252054,11.815029494683902,42.10047429402669,41.8290906270345,27.68000030517578,6.839056093525731
1,2020-07-02,MCD,187.0,187.0,182.86000061035156,171.5244598388672,2690200.0,3.0,-0.7790951824251806,187.6246660541343,165.17997719537743,48.95294058821982,-68.54736161726683,3.0799421682807147,175.93734741210938,172.05121790568035,27.68000030517578,6.839056093525731
1,2020-07-02,MMM,157.6199951171875,158.8800048828125,156.4600067138672,139.46466064453125,1982800.0,3.0,0.4727710152102702,148.8278905159435,132.16892650065805,52.64226345588225,5.667149987440096,8.125210440532467,139.63045399983724,134.29840100606282,27.68000030517578,6.839056093525731
1,2020-07-02,MRK,74.97137451171875,75.67748260498047,74.63740539550781,68.29010009765625,6827825.0,3.0,-0.23205858909267363,71.28785288060503,63.32320440088912,51.01535760631037,21.286917621425747,3.27965080542348,67.56026891072591,68.09279289245606,27.68000030517578,6.839056093525731
1,2020-07-02,MSFT,205.67999267578125,208.02000427246094,205.0,200.6875762939453,29315800.0,3.0,5.164216731813525,202.38616447416516,178.47167091401846,61.85020753326785,146.83414227426738,28.557263121372106,186.33671061197916,179.07490107218425,27.68000030517578,6.839056093525731
1,2020-07-02,NKE,98.77999877929688,99.66000366210938,98.0199966430664,95.66105651855469,5354900.0,3.0,0.5909892723755803,101.77928489204682,90.65076042655669,53.15546996443105,-4.200661611194772,0.21688437432410773,96.08570607503255,90.64180386861166,27.68000030517578,6.839056093525731
1,2020-07-02,PG,121.0,122.56999969482422,120.52999877929688,111.58979797363281,6150900.0,3.0,0.7548206540913185,111.67866301046237,106.26579423441066,54.41335964026833,169.7822366476865,1.8975647366616535,108.0972417195638,107.85678456624349,27.68000030517578,6.839056093525731
1,2020-07-02,TRV,115.04000091552734,116.0,112.18000030517578,105.0341567993164,1040300.0,3.0,1.290584362229751,117.1132139439105,99.77346360735905,51.82112730932348,7.036733770819696,0.7447860238289186,105.59125747680665,98.83435999552408,27.68000030517578,6.839056093525731
1,2020-07-02,UNH,300.5,303.0799865722656,297.17999267578125,285.9801025390625,1971700.0,3.0,0.7259805361657641,298.0136383399067,266.7639464989604,53.39564541067093,32.030578668926196,6.355501281417668,283.7308298746745,277.77390162150067,27.68000030517578,6.839056093525731
1,2020-07-02,V,196.0,197.9199981689453,195.0,191.32440185546875,6299300.0,3.0,1.1454448129997274,196.69094532165525,183.26011058654785,54.25163340588595,59.157342971225425,8.191995397607762,189.82347819010417,180.7557451883952,27.68000030517578,6.839056093525731
1,2020-07-02,VZ,55.04999923706055,55.40999984741211,54.7400016784668,46.26436233520508,15814500.0,3.0,-0.3987119711988214,49.67787221734044,44.78789545233729,47.353136440816925,-49.395376701753335,5.712217341527789,47.16167386372884,47.51442000071208,27.68000030517578,6.839056093525731
1,2020-07-02,WBA,41.310001373291016,42.33000183105469,41.2599983215332,36.708213806152344,7901100.0,3.0,-0.16922024561419846,40.297617374556445,34.376237834794146,48.348746691001644,-41.96558033159487,7.301860513228531,37.24715334574382,36.947557004292804,27.68000030517578,6.839056093525731
1,2020-07-02,WMT,120.08999633789062,120.87999725341797,118.86000061035156,113.33300018310547,5898600.0,3.0,-0.8023450133233752,116.27331842960015,111.56775365291938,47.394577596959,-55.6152159462706,2.209281749573423,115.14408620198567,117.27878837585449,27.68000030517578,6.839056093525731
2,2020-07-06,AAPL,92.5,93.94499969482422,92.46749877929688,91.63788604736328,118655600.0,0.0,3.0062416614973984,92.28861395734442,81.39516518694269,65.03523848545026,124.27383391935305,31.620454069243582,84.15546162923177,78.02580782572429,27.940000534057617,21.87005609462464
2,2020-07-06,AMGN,260.0299987792969,264.9700012207031,253.89999389648438,233.45083618164062,3460400.0,0.0,5.814816826351063,233.63122456041293,191.2392954591183,61.237714842046046,260.0571918892773,35.662143157034585,209.8184834798177,210.33639755249024,27.940000534057617,21.87005609462464
2,2020-07-06,AXP,96.51000213623047,97.9000015258789,95.83999633789062,92.86486053466797,4059600.0,0.0,-0.5262490387545142,106.82992774020789,85.44878090847374,50.023337731828576,-49.170622620972274,3.13005512880204,95.85565999348958,89.25961647033691,27.940000534057617,21.87005609462464
2,2020-07-06,BA,184.52000427246094,189.36000061035156,181.60000610351562,187.91000366210938,49471700.0,0.0,4.875746186034178,219.06925866543122,160.4837442642563,52.425929423670354,26.1590556108504,9.753436912068663,179.6856679280599,156.9520009358724,27.940000534057617,21.87005609462464
2,2020-07-06,CAT,130.1300048828125,130.5,128.1699981689453,120.36978912353516,2491900.0,0.0,1.475927845404911,125.93216960773783,110.49315387859029,54.78058083129482,60.65743479104894,12.458702929998273,116.88136774698893,110.58558260599771,27.940000534057617,21.87005609462464
2,2020-07-06,CRM,194.44000244140625,199.4499969482422,193.83999633789062,197.72000122070312,5794200.0,0.0,4.993005935703991,197.90833995989894,170.69565936871433,60.335165508204774,176.28594279527948,27.11593537712821,181.46000061035156,172.51616617838542,27.940000534057617,21.87005609462464
2,2020-07-06,CSCO,46.06999969482422,46.4900016784668,45.869998931884766,42.340553283691406,16152900.0,0.0,0.2914288816813695,43.60159549335408,39.65974293132854,54.61326580668859,23.66389604748914,8.600223147877358,41.7491455078125,40.12913646697998,27.940000534057617,21.87005609462464
2,2020-07-06,CVX,89.5,90.25,87.81999969482422,77.4669418334961,6747500.0,0.0,-1.019210914781084,87.98050405206823,72.18549860296108,48.54309465990016,-78.92758640677998,7.080257285015542,80.84656295776367,78.78298123677571,27.940000534057617,21.87005609462464
2,2020-07-06,DIS,113.83000183105469,114.52999877929688,112.9000015258789,114.43000030517578,11933400.0,0.0,-0.871457361541971,125.01368348608075,106.49231626977861,50.25660455270132,-60.58688222741723,0.4703565678123976,117.26066640218099,111.78416646321615,27.940000534057617,21.87005609462464
2,2020-07-06,GS,201.33999633789062,207.7899932861328,201.1300048828125,193.41165161132812,3567700.0,0.0,0.9269852788319213,204.91505995397802,174.87819108361964,53.95263956136711,21.583690249299313,10.737266442848302,189.58375142415363,177.95007553100587,27.940000534057617,21.87005609462464
2,2020-07-06,HD,250.27000427246094,251.5,247.0399932861328,232.53717041015625,3133800.0,0.0,2.1427193347645357,240.1496096788178,222.29139526502985,56.05974741458697,26.607492146046074,11.904360039579844,230.86575215657552,217.43817418416342,27.940000534057617,21.87005609462464
2,2020-07-06,HON,147.25,148.3000030517578,146.1300048828125,138.133544921875,2336700.0,0.0,0.005692672805054144,148.76695170041617,126.50275197390025,51.59886550143518,-6.279312538397574,1.8044575056352887,138.3978281656901,132.28667844136555,27.940000534057617,21.87005609462464
2,2020-07-06,IBM,115.91778564453125,116.49139404296875,114.20649719238281,97.71051025390625,4231488.0,0.0,-0.9418395418658605,107.6343674625062,91.30354376185902,48.70134891591742,-53.808203358082935,3.951728048856333,100.34912719726563,99.057945505778,27.940000534057617,21.87005609462464
2,2020-07-06,INTC,58.720001220703125,59.619998931884766,58.599998474121094,53.96424102783203,20536700.0,0.0,-0.45517572735793976,57.46657834704931,51.385454886593266,49.85694131570891,-68.77709020953087,4.020217497313702,55.19687004089356,54.42072633107503,27.940000534057617,21.87005609462464
2,2020-07-06,JNJ,142.1699981689453,143.77000427246094,141.8800048828125,132.11056518554688,6156400.0,0.0,-1.2112745753059642,136.44580517607554,126.70998858613152,49.63685985350155,-28.038022190154642,2.504319023135141,132.92151845296223,134.86722005208333,27.940000534057617,21.87005609462464
2,2020-07-06,JPM,94.43000030517578,95.19999694824219,93.4800033569336,87.07257843017578,18625300.0,0.0,-1.0227362223013614,99.99123805528048,79.40536991591092,48.62101073452357,-73.02686502879841,2.286467719476631,90.15565745035808,86.68293902079265,27.940000534057617,21.87005609462464
2,2020-07-06,KO,45.13999938964844,45.27000045776367,44.61000061035156,41.2835578918457,15146000.0,0.0,-0.3647279496492217,44.62172577590904,39.17141272811928,47.6731576058357,-74.63659200080806,12.68842121135415,42.1146728515625,41.796239916483565,27.940000534057617,21.87005609462464
2,2020-07-06,MCD,186.0,188.72000122070312,184.13999938964844,176.17893981933594,3171500.0,0.0,-0.47268652108783726,186.59104789625422,165.4041989909528,52.02328671225879,-25.172965053122525,0.7285701308371788,176.08208618164062,172.24103622436525,27.940000534057617,21.87005609462464
2,2020-07-06,MMM,158.8699951171875,159.9600067138672,157.0500030517578,140.40606689453125,2099500.0,0.0,0.5745654570932004,147.47354426837785,132.69646915935652,53.291715986838746,16.382130041599236,9.56508937139074,139.99427286783853,134.45489972432455,27.940000534057617,21.87005609462464
2,2020-07-06,MRK,75.61068725585938,76.35496520996094,75.28626251220703,68.98357391357422,8058282.0,0.0,-0.056289398468152285,70.94971161885108,63.48526686625633,52.07365418862187,42.66770439720241,5.661373542980062,67.66526387532552,68.07261962890625,27.940000534057617,21.87005609462464
2,2020-07-06,MSFT,208.8300018310547,211.1300048828125,208.08999633789062,205.00759887695312,31897600.0,0.0,5.646973077907887,204.52445289175154,178.6198922010219,63.68299093799734,163.57339379658984,31.663349312992356,187.22115224202474,179.82131881713866,27.940000534057617,21.87005609462464
2,2020-07-06,NKE,99.62000274658203,100.02999877929688,99.04000091552734,97.13829040527344,4995000.0,0.0,0.688288717589046,101.4032880260729,90.75852075078258,54.33698187564336,20.31963586155879,1.0061100226446849,96.27763544718424,90.88253987630209,27.940000534057617,21.87005609462464
2,2020-07-06,PG,121.7699966430664,122.41000366210938,120.87999725341797,112.28217315673828,6023300.0,0.0,0.9336698684783613,112.20982615369279,106.0392690001158,55.16562695738,176.96228565035355,1.8975647366616575,108.40526428222657,107.96898574829102,27.940000534057617,21.87005609462464
2,2020-07-06,TRV,115.26000213623047,116.37999725341797,113.33000183105469,107.00483703613281,1329600.0,0.0,1.263205592493449,116.07103281569607,99.97841863083713,53.20659912457345,18.314369052558863,1.3570540506088633,106.09119720458985,98.99510955810547,27.940000534057617,21.87005609462464
2,2020-07-06,UNH,303.0,303.489990234375,299.3299865722656,290.3427734375,2395000.0,0.0,1.3380973898503612,296.41897059283315,267.62006749310433,54.76220858065449,50.91376182588494,6.638063060663481,284.27833251953126,278.35125300089516,27.940000534057617,21.87005609462464
2,2020-07-06,V,198.72999572753906,199.17999267578125,195.67999267578125,193.3679656982422,7292200.0,0.0,1.3918357760158528,196.34957147181743,183.42059149204974,55.27316166585855,91.98052421597436,9.630047641777875,190.05619201660156,181.1323974609375,27.940000534057617,21.87005609462464
2,2020-07-06,VZ,55.349998474121094,55.43000030517578,54.90999984741211,46.64434814453125,11231100.0,0.0,-0.35646952761006645,49.47595385421787,44.778715335235255,48.528991415144404,-40.95706001851833,5.573564562159042,47.19742012023926,47.48704764048259,27.940000534057617,21.87005609462464
2,2020-07-06,WBA,42.650001525878906,43.810001373291016,42.630001068115234,37.740028381347656,8235600.0,0.0,-0.08119778599366612,40.0034260246907,34.478929856046605,50.29744242815082,27.105106384049172,0.9288963735926777,37.34654579162598,36.955616060892744,27.940000534057617,21.87005609462464
2,2020-07-06,WMT,119.80000305175781,119.87000274658203,118.22000122070312,113.02877807617188,7231700.0,0.0,-0.8062901398181879,116.04403372487876,111.54320153513102,46.9590259141847,-75.55870115528396,0.20520136629706495,114.95077743530274,117.24050076802571,27.940000534057617,21.87005609462464
3,2020-07-07,AAPL,93.85250091552734,94.65499877929688,93.05750274658203,91.35355377197266,112424400.0,1.0,3.0230587579899293,92.56612063216876,82.07926282120037,64.55876225847696,121.47949894175566,33.16192162161373,84.59504216512045,78.45649668375651,29.43000030517578,61.11828516282085
3,2020-07-07,AMGN,253.60000610351562,258.9100036621094,252.08999633789062,230.6266632080078,2365900.0,1.0,6.225168746732919,236.10495478207156,191.26178105777217,59.68452093299301,194.32246003345165,33.178468091173954,210.6299051920573,210.8891949971517,29.43000030517578,61.11828516282085
3,2020-07-07,AXP,95.44000244140625,95.5199966430664,92.62999725341797,89.43220520019531,5564200.0,1.0,-0.765035759979412,104.4467206896341,85.894830518862,47.951607041558404,-100.02502513345723,1.5473857403424194,95.98653996785482,89.23747393290202,29.43000030517578,61.11828516282085
3,2020-07-07,BA,185.07000732421875,185.07000732421875,178.64999389648438,178.8800048828125,37105300.0,1.0,4.129125183657834,209.6871882479053,164.70381517006345,50.52107769388089,-0.642133025955709,8.156232289995621,181.06400146484376,157.4026677449544,29.43000030517578,61.11828516282085
3,2020-07-07,CAT,127.73999786376953,128.75,126.80000305175781,118.2958984375,2018100.0,1.0,1.425222818161231,123.8951179285074,111.55184709834808,53.274081087451044,26.23142386622543,10.227266391524411,117.33799743652344,110.63684781392415,29.43000030517578,61.11828516282085
3,2020-07-07,CRM,197.66000366210938,200.22000122070312,196.2100067138672,196.3800048828125,5431500.0,1.0,5.264471950205177,199.40212098793816,171.1848785237806,59.57809179682636,162.47913209490193,27.745747858482307,182.07766723632812,173.21333287556965,29.43000030517578,61.11828516282085
3,2020-07-07,CSCO,46.119998931884766,46.290000915527344,45.560001373291016,41.61997985839844,17102800.0,1.0,0.2650643465664686,43.284161315243466,39.78345877142645,52.73895257967181,-16.93702808175599,6.718850764165174,41.78201014200847,40.201376342773436,29.43000030517578,61.11828516282085
3,2020-07-07,CVX,87.81999969482422,88.08000183105469,86.1500015258789,75.49026489257812,5898000.0,1.0,-1.157323528426005,85.86456619549953,72.82066940020358,46.923649619186655,-117.21838951092539,10.034619087827851,80.73081893920899,78.82991790771484,29.43000030517578,61.11828516282085
3,2020-07-07,DIS,113.62999725341797,115.08000183105469,112.61000061035156,113.62999725341797,10836500.0,1.0,-0.8074771415618756,122.60540871552038,107.53559088775111,49.69465361057315,-59.94307757939862,0.41906741123443414,117.11433308919271,111.93633308410645,29.43000030517578,61.11828516282085
3,2020-07-07,GS,205.5,205.7100067138672,199.19000244140625,185.9497528076172,2853500.0,1.0,0.7650832950839401,201.94685186798912,175.84568353240152,51.3079244874362,-29.988415775344137,9.02285052325822,190.22260386149088,178.20260747273764,29.43000030517578,61.11828516282085
3,2020-07-07,HD,247.3699951171875,250.77999877929688,247.07000732421875,230.48715209960938,2927800.0,1.0,1.9530417027300473,238.86909427385356,222.69413204450584,54.94613664006766,3.673802561091418,11.904360039579835,231.08025105794272,218.1683563232422,29.43000030517578,61.11828516282085
3,2020-07-07,HON,146.0,146.10000610351562,144.25999450683594,136.02239990234375,2622000.0,1.0,0.018857704809931874,145.31653584753064,128.2689545699498,50.375868047481696,-43.86883420829845,4.071360673287792,138.57891642252605,132.3271765391032,29.43000030517578,61.11828516282085
3,2020-07-07,IBM,113.76673126220703,114.25430297851562,112.17017364501953,95.58866882324219,4474893.0,1.0,-1.0513152288964989,105.2552560673699,92.20549374952462,46.88845797832995,-95.2326881444405,7.479833714631715,100.32717742919922,99.02661781311035,29.43000030517578,61.11828516282085
3,2020-07-07,INTC,59.06999969482422,59.56999969482422,58.13999938964844,52.849422454833984,15996500.0,1.0,-0.5000903100856959,56.8762466302802,51.48998261776668,47.966200665364205,-86.37494802134971,5.7856679426292486,55.07753372192383,54.44324855804443,29.43000030517578,61.11828516282085
3,2020-07-07,JNJ,141.38999938964844,143.97000122070312,141.22999572753906,131.990478515625,5622600.0,1.0,-1.0215545836671822,135.88761793559576,126.90598100239254,49.50004981646945,-31.0602166160948,3.956996430551814,132.87470397949218,134.90714060465496,29.43000030517578,61.11828516282085
